marital_status,course,attend_time,previous_qualification,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,first_semester_credited,first_semester_enrolled,first_semester_grade,second_semester_credited,second_semester_enrolled,second_semester_grade,target,unemployment_rate,inflation_rate
3,8,0,4,2,4,1,0,4,0,0,0,1,0,21,False,0,6,12.0,0,6,0.0,1,10.8,1.4
3,9,0,4,2,5,4,4,2,0,0,1,1,0,21,False,0,5,10.75,0,5,11.0,1,16.2,0.3
3,9,0,4,2,4,0,4,2,0,0,1,1,0,19,False,0,5,11.6,0,5,13.5,0,16.2,0.3
3,9,0,4,2,5,4,2,2,0,0,1,1,1,20,False,0,5,11.8,0,5,11.6,0,8.9,1.4
3,1,0,4,2,4,4,4,2,0,0,1,1,0,18,False,0,6,16.0,0,6,15.16666667,0,12.4,0.5
3,8,0,4,2,4,4,2,2,0,0,1,1,1,18,False,0,6,12.66666667,0,6,11.5,0,16.2,0.3
3,13,0,4,2,5,4,2,2,0,1,0,1,0,34,False,0,6,0.0,0,6,0.0,1,15.5,2.8
3,4,0,3,2,4,4,4,2,0,0,1,1,0,20,False,2,7,12.6,5,9,12.75,1,16.2,0.3
3,10,0,4,2,4,1,4,4,0,0,1,1,0,18,False,0,8,13.4,0,8,13.4,0,12.7,3.7
3,2,0,4,2,4,4,2,2,0,1,1,1,0,21,False,0,0,0.0,0,0,0.0,1,16.2,0.3
2,1,0,4,2,0,4,3,3,0,0,1,1,0,26,False,0,6,10.0,0,6,0.0,1,12.4,0.5
3,6,0,4,2,4,4,2,2,0,1,1,1,0,20,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,1,0,3,2,4,1,2,4,0,0,1,1,0,25,False,0,6,11.25,0,6,11.2,1,15.5,2.8
3,9,0,4,2,5,0,2,2,0,0,1,1,0,24,False,0,5,10.66666667,0,5,14.0,1,9.4,-0.8
3,7,0,4,2,0,0,3,3,0,0,1,1,0,20,False,0,5,11.75,0,5,13.4,0,7.6,2.6
3,9,0,4,2,4,0,4,1,0,0,1,1,0,20,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,4,0,4,2,0,4,4,1,0,0,1,0,0,18,False,0,6,12.66666667,0,6,14.125,0,10.8,1.4
3,13,0,4,2,4,1,4,1,0,0,1,0,0,22,False,0,6,14.0,0,6,15.66666667,0,11.1,0.6
3,12,1,4,2,4,1,3,1,0,0,0,0,0,41,False,0,6,0.0,0,6,0.0,1,9.4,-0.8
3,9,0,4,2,4,1,2,4,0,1,1,0,1,19,False,0,5,11.5,0,5,0.0,1,12.7,3.7
3,7,0,4,2,0,0,2,2,0,0,1,0,0,21,False,0,6,12.0,0,6,12.8,0,13.9,-0.3
3,14,0,4,2,4,4,1,1,0,1,1,0,0,30,False,0,6,16.42857143,0,6,16.66666667,1,13.9,-0.3
3,10,0,4,2,4,1,4,4,0,0,1,0,1,21,False,0,7,13.336,0,8,13.20714286,0,11.1,0.6
3,0,0,4,3,4,4,4,2,0,0,1,0,0,21,True,2,7,14.66666667,1,6,14.0,0,11.1,0.6
3,10,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,8,14.11571429,0,8,14.11571429,0,10.8,1.4
3,14,0,4,2,0,4,2,2,0,0,1,0,1,19,False,0,6,14.85714286,0,6,13.11111111,0,12.4,0.5
3,14,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,6,13.83333333,0,6,13.71428571,0,8.9,1.4
3,9,0,4,2,5,4,4,2,0,0,1,0,1,18,False,0,5,10.0,0,5,12.0,1,13.9,-0.3
3,10,0,4,2,4,1,2,2,0,0,1,0,1,24,False,0,8,12.415,0,8,12.415,0,10.8,1.4
3,14,0,3,2,5,4,4,4,0,0,1,0,0,23,False,1,6,14.42857143,1,6,13.42857143,0,16.2,0.3
3,10,0,4,2,4,4,1,2,0,0,1,0,1,18,False,0,8,14.31285714,0,8,14.31285714,0,10.8,1.4
3,7,0,4,2,4,1,1,4,0,0,1,0,0,20,False,0,5,12.0,0,5,13.4,0,9.4,-0.8
3,12,0,4,2,0,4,1,1,0,0,1,0,0,18,False,0,6,13.83333333,0,6,13.71428571,0,11.1,0.6
3,12,0,4,2,0,4,2,2,0,0,1,0,0,20,False,0,6,12.16666667,0,6,12.14285714,0,11.1,0.6
3,8,0,4,2,4,4,4,2,0,0,1,0,1,22,False,0,6,13.2,0,6,13.6,0,12.4,0.5
3,10,0,4,2,4,1,4,4,0,1,1,0,0,20,False,0,7,15.4,0,7,15.4,0,7.6,2.6
3,10,0,4,2,4,1,4,4,0,0,1,0,1,19,False,0,7,13.38571429,0,8,15.925,0,13.9,-0.3
3,7,0,4,2,0,4,3,2,0,1,1,0,0,18,False,0,6,10.85714286,0,6,11.0,1,15.5,2.8
3,9,0,4,2,4,1,1,1,0,0,1,0,0,18,False,0,5,11.33333333,0,5,12.0,0,13.9,-0.3
3,14,0,4,2,4,4,4,4,0,0,1,0,1,19,False,0,5,14.5,0,5,13.6,0,10.8,1.4
3,4,0,4,2,5,1,4,4,0,0,1,0,1,19,False,0,6,14.16666667,0,6,12.375,0,10.8,1.4
3,12,1,4,2,0,3,3,3,0,0,1,0,0,24,False,0,6,12.83333333,0,6,12.0,0,7.6,2.6
3,12,0,4,2,4,1,2,2,0,0,1,0,0,21,False,0,6,13.33333333,0,6,14.5,0,10.8,1.4
3,12,0,4,2,4,4,2,2,0,0,1,0,1,20,False,0,6,13.66666667,0,6,14.57142857,0,11.1,0.6
3,13,0,4,2,5,4,2,2,0,1,0,0,1,28,False,0,6,10.83333333,0,6,11.0,1,13.9,-0.3
3,5,0,4,2,4,4,4,4,0,0,1,0,0,21,False,0,6,13.42857143,0,6,13.14285714,0,7.6,2.6
3,1,0,4,2,0,0,3,1,0,0,0,1,0,36,False,0,6,0.0,0,6,0.0,1,16.2,0.3
2,9,1,4,2,4,1,4,4,0,0,0,1,0,42,False,0,4,0.0,0,5,0.0,1,12.7,3.7
2,9,1,4,2,4,1,4,2,0,0,1,1,0,47,False,0,5,11.5,0,5,11.6,1,7.6,2.6
3,6,0,4,2,4,1,2,2,0,0,0,1,0,25,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,0,0,4,2,4,1,2,1,0,0,1,1,1,25,False,0,6,14.14285714,0,6,13.5,0,15.5,2.8
2,12,1,4,2,5,1,1,4,0,0,1,1,0,48,False,0,6,0.0,0,5,0.0,1,12.4,0.5
3,9,1,4,2,4,1,4,2,0,0,1,1,1,32,False,5,10,13.8,5,10,12.8,0,10.8,1.4
3,9,1,0,2,4,1,4,2,0,0,1,1,0,38,False,10,10,13.6,5,10,13.6,1,8.9,1.4
3,12,0,0,2,4,1,1,1,0,0,1,1,0,37,False,11,16,11.73333333,6,11,11.88888889,0,15.5,2.8
3,9,0,4,2,4,1,4,4,0,0,0,1,0,26,False,0,5,10.0,0,5,10.0,1,10.8,1.4
3,14,0,3,2,0,0,3,3,0,0,1,1,0,23,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,10,0,0,2,0,1,2,2,0,0,1,1,0,26,False,2,7,13.04666667,2,8,13.30625,1,11.1,0.6
3,12,1,0,2,4,4,0,0,0,0,1,0,0,26,False,8,11,11.8,3,7,13.28571429,0,7.6,2.6
3,10,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,8,13.11,0,8,13.11,0,9.4,-0.8
3,10,0,0,2,4,1,2,2,0,0,1,0,0,27,False,0,8,14.41428571,0,8,14.41428571,0,12.7,3.7
0,12,1,4,2,5,4,1,0,0,0,0,0,0,24,False,0,5,0.0,0,5,0.0,1,10.8,1.4
3,9,0,4,2,4,4,1,2,0,0,1,0,0,20,False,0,5,12.33333333,0,5,12.2,0,15.5,2.8
3,10,0,4,2,4,4,4,4,0,0,1,0,1,18,False,0,7,0.0,0,7,10.0,1,15.5,2.8
3,11,0,4,2,5,1,2,2,0,0,1,0,1,18,False,0,7,14.1,0,8,13.3125,0,12.7,3.7
3,10,0,4,2,4,1,4,4,0,0,1,0,0,18,False,0,8,13.045,0,8,13.045,0,9.4,-0.8
3,10,0,4,2,4,4,2,2,0,0,1,0,1,19,False,0,8,14.2525,0,8,14.2525,0,9.4,-0.8
3,10,0,4,2,4,1,4,1,0,0,1,0,0,18,False,0,8,15.07571429,0,8,15.07571429,0,10.8,1.4
3,1,0,0,2,4,1,2,4,0,0,1,0,0,23,False,10,17,13.15,8,12,13.21428571,0,15.5,2.8
3,12,0,4,2,5,4,2,2,0,0,1,0,1,21,False,0,6,12.33333333,0,6,11.8,0,13.9,-0.3
3,10,0,4,2,4,1,1,2,0,0,1,0,1,18,False,0,7,13.77857143,0,8,13.12222222,0,16.2,0.3
3,5,0,4,2,0,1,4,4,0,1,0,0,0,20,False,0,6,10.33333333,0,6,11.0,1,10.8,1.4
3,4,0,4,2,4,1,1,2,0,0,1,0,1,18,False,1,6,13.57142857,0,6,12.375,0,13.9,-0.3
3,12,1,4,2,4,1,4,2,0,0,1,0,0,29,False,8,11,12.75,3,7,13.42857143,0,9.4,-0.8
3,8,0,4,2,4,4,1,2,0,0,1,1,0,28,False,0,6,13.0,0,6,12.0,1,7.6,2.6
3,0,0,4,2,5,4,2,2,0,1,0,1,0,24,False,0,6,0.0,0,6,0.0,1,10.8,1.4
3,2,0,4,2,4,1,4,2,0,1,1,1,1,33,False,0,0,0.0,0,0,0.0,1,15.5,2.8
3,9,0,4,2,5,1,1,2,0,0,0,1,0,19,False,0,5,12.5,0,5,11.0,1,9.4,-0.8
3,14,0,4,2,4,4,4,2,0,0,1,1,0,19,False,0,6,14.85714286,0,6,14.14285714,0,11.1,0.6
0,12,1,4,2,4,1,2,2,0,0,1,1,0,37,False,3,9,12.0,2,7,11.57142857,0,12.7,3.7
3,2,0,4,2,4,1,4,4,0,1,0,1,1,18,False,0,0,0.0,0,0,0.0,0,12.7,3.7
2,10,0,1,2,4,1,4,2,0,0,1,1,0,37,False,0,7,12.82857143,0,8,12.6875,0,13.9,-0.3
3,10,0,4,2,4,1,4,4,0,0,1,1,0,36,False,0,7,0.0,0,8,0.0,1,12.4,0.5
3,0,0,4,2,4,1,2,2,0,0,1,1,0,19,False,0,6,13.33333333,0,6,14.0,0,8.9,1.4
3,10,0,4,2,5,4,4,2,0,0,1,1,1,33,False,6,14,13.07285714,6,14,13.07285714,0,9.4,-0.8
3,6,0,4,2,4,4,1,2,0,0,0,1,0,34,False,2,7,12.0,2,7,11.0,1,15.5,2.8
3,13,0,4,2,0,4,2,4,0,0,1,0,0,18,False,0,6,15.5,0,6,16.0,0,12.4,0.5
3,7,0,3,2,0,4,3,2,0,0,1,0,0,20,False,0,6,0.0,0,6,0.0,1,12.4,0.5
3,8,0,4,2,5,1,2,2,0,0,1,0,1,19,False,0,6,14.71428571,0,6,15.16666667,0,13.9,-0.3
3,14,0,4,2,5,4,4,2,0,0,1,0,0,20,False,0,6,16.71428571,0,6,15.33333333,0,13.9,-0.3
3,12,0,4,2,5,4,4,4,0,0,1,0,1,19,False,0,6,10.85714286,0,6,11.66666667,0,12.4,0.5
3,10,0,4,2,5,4,4,4,0,0,1,0,0,19,False,0,7,11.65833333,0,8,12.41666667,0,12.4,0.5
3,8,0,4,0,4,4,4,2,0,0,1,0,1,22,True,0,6,11.6,0,6,12.0,0,9.4,-0.8
3,8,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,6,12.16666667,0,6,12.66666667,0,12.4,0.5
3,5,0,4,2,4,1,4,4,0,0,1,0,1,19,False,0,6,12.5,0,6,12.83333333,0,12.7,3.7
3,10,0,4,2,5,4,2,0,0,1,0,0,0,31,False,0,7,12.56,0,7,12.56,1,7.6,2.6
3,10,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,7,13.19,0,8,14.23125,0,11.1,0.6
3,12,0,4,2,4,4,4,4,0,1,1,0,1,19,False,0,6,11.0,0,6,11.25,0,10.8,1.4
3,2,0,4,2,0,1,3,2,0,0,1,0,0,18,False,0,0,0.0,0,0,0.0,0,13.9,-0.3
3,12,0,4,2,4,1,4,1,0,0,1,0,1,19,False,0,6,11.6,0,6,11.71428571,0,15.5,2.8
3,10,0,4,2,5,4,4,1,0,0,1,0,0,19,False,0,7,14.26666667,0,7,14.26666667,0,7.6,2.6
2,12,1,0,2,4,3,3,3,0,0,1,0,0,30,False,8,10,12.66666667,3,7,12.42857143,0,7.6,2.6
3,10,0,4,2,4,4,2,1,0,0,1,0,0,18,False,0,8,12.77142857,0,8,12.77142857,0,12.7,3.7
3,14,0,4,2,0,0,3,2,0,0,1,0,0,21,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,12,0,4,2,4,1,2,4,0,0,1,0,1,19,False,3,6,15.5,2,6,13.57142857,0,13.9,-0.3
3,7,0,4,2,5,4,2,2,0,0,1,0,0,19,False,0,6,11.33333333,0,6,13.75,1,8.9,1.4
3,0,0,4,2,4,4,2,2,0,0,1,0,1,19,False,0,6,13.33333333,0,6,13.4,0,8.9,1.4
2,9,1,4,2,4,1,4,1,0,0,1,0,1,39,False,0,5,12.33333333,0,5,10.0,0,16.2,0.3
3,2,0,4,2,0,4,4,4,0,0,1,0,0,20,False,0,0,0.0,0,0,0.0,1,12.7,3.7
3,9,0,4,2,5,1,2,2,0,0,1,0,0,19,False,0,5,12.6,0,5,11.6,0,8.9,1.4
3,14,0,4,2,5,4,2,2,0,0,1,0,0,24,False,0,6,14.85714286,0,6,13.6,0,13.9,-0.3
2,9,0,4,2,5,1,2,2,0,0,1,0,0,34,False,12,15,11.91666667,11,13,13.18181818,0,7.6,2.6
2,9,1,4,2,0,3,3,3,0,0,1,0,0,46,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,9,1,4,2,4,1,4,1,0,0,0,0,0,37,False,0,5,0.0,0,5,0.0,1,15.5,2.8
3,14,0,4,2,4,4,2,4,0,0,1,0,0,18,False,0,6,17.0,0,6,15.5,0,8.9,1.4
2,1,0,4,2,4,1,4,1,0,0,1,0,0,46,False,14,19,12.21052632,11,13,11.38461538,0,15.5,2.8
2,4,0,4,2,0,4,3,1,0,0,1,0,1,30,False,1,6,13.0,0,6,12.85714286,0,13.9,-0.3
0,9,1,4,2,4,1,4,4,0,1,0,0,0,37,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,1,0,3,2,4,1,4,1,0,0,1,0,0,20,False,0,6,13.57142857,0,6,12.71428571,0,12.4,0.5
2,11,0,4,2,0,3,0,0,0,0,1,0,0,39,False,0,3,14.0,0,2,0.0,1,11.1,0.6
2,8,0,4,2,4,1,4,1,0,0,0,0,0,53,False,0,5,0.0,0,4,0.0,1,15.5,2.8
2,9,0,4,2,4,1,4,4,0,0,1,0,0,54,False,13,15,12.46153846,10,13,11.1,1,15.5,2.8
3,14,0,3,2,0,0,2,3,0,0,1,0,0,19,False,0,6,14.4,0,6,13.0,0,13.9,-0.3
3,8,0,4,2,4,4,2,2,0,0,0,0,0,20,False,0,6,0.0,0,6,0.0,1,8.9,1.4
3,8,0,4,2,4,1,2,1,0,1,1,0,0,18,False,0,6,14.33333333,0,6,14.16666667,0,8.9,1.4
3,1,0,3,2,4,4,2,2,0,1,1,0,0,21,False,7,13,11.90909091,5,11,10.72727273,0,8.9,1.4
3,4,0,4,2,4,4,1,2,0,0,1,0,0,18,False,1,6,13.71428571,0,6,14.375,0,13.9,-0.3
3,10,0,4,2,5,4,4,2,0,1,1,0,0,19,False,0,7,0.0,0,8,0.0,1,11.1,0.6
3,10,0,4,2,4,4,4,4,0,0,1,0,1,18,False,0,7,13.46,0,7,12.2375,1,11.1,0.6
3,8,0,4,2,4,0,2,2,0,0,1,0,0,19,False,0,6,15.0,0,6,13.33333333,0,11.1,0.6
3,2,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,0,0.0,0,0,0.0,1,13.9,-0.3
3,0,0,4,2,0,4,2,2,0,0,1,0,0,19,False,0,6,13.4,0,6,12.8,0,12.7,3.7
0,12,0,4,2,4,1,4,4,0,1,1,0,0,34,False,0,6,11.25,0,6,13.75,0,13.9,-0.3
3,14,0,4,2,0,0,3,3,0,0,1,0,0,18,False,0,5,12.6,0,5,11.6,0,7.6,2.6
2,12,1,4,2,4,1,4,4,0,0,1,0,0,50,False,0,6,12.66666667,0,6,11.83333333,0,10.8,1.4
3,5,0,4,2,4,1,1,1,0,1,1,0,0,41,False,20,21,12.33333333,19,19,12.10526316,0,12.4,0.5
3,8,0,4,2,4,4,1,1,0,0,1,0,1,22,False,0,6,12.0,0,6,11.0,1,7.6,2.6
0,9,0,4,2,4,1,4,4,0,0,1,0,0,43,False,0,5,16.4,0,5,16.6,0,7.6,2.6
2,12,1,4,2,0,4,0,0,0,0,1,0,0,50,False,0,1,0.0,0,6,0.0,1,10.8,1.4
3,1,0,4,2,4,1,4,4,0,0,1,0,0,60,False,0,6,12.75,0,6,14.75,0,13.9,-0.3
2,9,1,4,2,4,1,4,4,0,0,1,0,0,47,False,0,5,14.8,0,5,14.4,0,7.6,2.6
3,2,0,0,2,0,0,3,3,0,0,1,0,0,22,False,12,17,10.36842105,14,17,11.5,0,11.1,0.6
2,10,0,4,2,4,1,4,1,0,0,1,0,0,41,False,0,7,0.0,0,8,0.0,1,10.8,1.4
1,13,0,0,2,4,1,2,4,0,0,1,0,0,32,False,9,15,12.69230769,12,15,12.38461538,0,10.8,1.4
2,9,1,4,2,4,3,0,0,0,0,1,0,0,50,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,11,0,4,2,0,0,2,2,0,1,0,0,0,54,True,0,7,0.0,0,5,0.0,1,12.4,0.5
2,5,0,4,2,4,1,2,2,0,0,1,0,0,34,False,6,12,13.0,4,13,11.875,1,12.7,3.7
0,12,1,4,2,4,1,1,2,0,0,1,0,0,45,False,0,6,12.5,0,6,11.66666667,1,16.2,0.3
0,12,1,4,2,4,1,4,2,0,0,1,0,1,47,False,0,6,12.2,0,6,11.25,0,12.4,0.5
2,9,1,4,2,4,1,4,4,0,0,1,0,0,33,False,0,5,10.0,0,5,12.0,1,12.4,0.5
2,12,1,4,2,4,1,4,4,0,0,1,0,1,43,False,0,6,12.33333333,0,6,11.5,0,8.9,1.4
3,1,0,0,2,4,1,1,1,0,0,1,0,0,54,False,9,13,14.30769231,5,12,15.23076923,0,15.5,2.8
3,12,1,0,2,4,1,1,2,0,0,1,0,0,39,False,7,11,14.45454545,6,8,13.5,0,12.7,3.7
2,9,1,4,2,4,1,4,4,0,0,1,0,0,39,False,0,5,11.0,0,5,13.2,0,7.6,2.6
3,5,0,4,2,5,1,4,4,0,0,1,0,1,18,False,0,6,13.14285714,0,6,12.83333333,0,15.5,2.8
3,12,0,4,2,4,1,4,2,0,0,1,0,1,19,False,0,6,13.75,0,6,11.85714286,0,16.2,0.3
3,0,0,4,2,4,4,4,1,0,0,1,0,1,18,False,0,6,14.0,0,6,13.8,0,8.9,1.4
2,12,1,4,2,0,3,3,3,0,0,1,0,0,44,False,5,8,13.75,2,6,12.5,0,7.6,2.6
3,9,1,4,2,0,4,2,4,0,0,1,0,0,27,False,0,5,0.0,0,5,0.0,1,12.4,0.5
3,0,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,6,13.16666667,0,6,12.42857143,0,8.9,1.4
2,12,1,4,2,0,3,3,3,0,0,1,0,0,45,False,10,12,12.44444444,4,7,12.0,1,9.4,-0.8
3,5,0,4,2,4,1,4,4,0,0,1,0,0,20,False,0,6,12.66666667,0,6,13.0,0,7.6,2.6
2,12,1,4,2,4,1,4,4,0,0,1,0,0,40,False,0,6,11.33333333,0,6,10.5,0,10.8,1.4
3,10,0,4,2,0,0,3,3,0,0,1,0,0,18,False,0,7,13.6125,0,8,14.575,0,13.9,-0.3
3,10,0,4,2,0,4,2,4,0,0,1,0,0,21,False,0,8,12.41428571,0,8,12.41428571,0,12.7,3.7
3,2,0,4,2,0,4,2,2,0,0,1,0,0,20,False,0,0,0.0,0,0,0.0,0,9.4,-0.8
2,12,1,0,2,5,4,2,2,0,0,1,0,0,27,False,0,5,0.0,0,6,0.0,1,9.4,-0.8
2,11,0,4,2,4,1,4,4,0,0,1,0,0,32,True,0,7,11.0,0,8,13.125,0,12.7,3.7
3,12,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,6,14.0,0,6,13.5,0,8.9,1.4
3,12,1,4,2,4,1,4,2,0,0,1,0,0,37,False,0,6,12.0,0,6,12.0,1,16.2,0.3
3,8,0,4,2,0,4,3,2,0,0,1,0,0,19,False,0,6,12.5,0,6,12.5,0,10.8,1.4
0,12,1,4,2,4,1,2,1,0,0,1,0,1,41,False,0,6,11.33333333,0,6,11.33333333,0,10.8,1.4
2,10,0,4,2,4,1,2,4,0,0,1,0,1,18,False,0,7,14.06666667,0,7,14.06666667,0,7.6,2.6
3,14,0,4,2,4,1,0,0,0,0,1,0,0,21,False,2,9,13.55555556,2,7,13.57142857,0,7.6,2.6
3,1,0,4,2,4,4,2,4,0,1,0,0,0,23,False,0,6,11.6,0,6,12.25,1,12.4,0.5
3,8,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,10,0,4,2,5,4,2,2,0,0,1,0,0,18,False,0,8,13.27625,0,8,13.27625,0,9.4,-0.8
3,14,0,4,2,0,3,0,0,0,0,1,0,0,21,False,0,6,0.0,0,6,0.0,1,7.6,2.6
3,12,0,4,2,4,1,3,4,0,0,1,0,0,19,False,0,6,14.375,0,6,14.75,0,7.6,2.6
0,9,0,4,2,4,1,4,4,0,0,1,0,0,47,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
2,12,1,0,2,4,1,4,4,0,0,1,0,0,39,False,9,13,13.41666667,4,10,14.5,0,16.2,0.3
3,10,0,4,2,4,1,2,2,0,0,1,0,0,19,False,0,7,12.97166667,0,8,12.32142857,0,11.1,0.6
3,9,1,0,2,4,1,4,4,0,0,1,0,0,38,False,14,15,10.92857143,12,14,11.83333333,1,9.4,-0.8
1,1,0,4,2,5,4,4,4,0,1,0,0,0,27,False,0,6,0.0,0,6,0.0,1,8.9,1.4
3,2,0,4,2,5,4,2,2,0,0,1,0,1,18,False,0,0,0.0,0,0,0.0,0,12.4,0.5
2,12,0,4,2,4,1,2,2,0,0,1,0,0,48,False,0,6,11.33333333,0,6,12.4,1,15.5,2.8
3,0,0,4,2,0,3,3,3,0,0,1,0,0,25,False,0,5,11.0,0,5,0.0,1,7.6,2.6
2,10,0,4,2,5,1,1,1,0,0,1,0,1,32,False,0,8,12.75714286,0,8,12.75714286,0,12.7,3.7
3,8,0,4,2,4,1,4,2,0,0,1,0,1,18,False,0,6,14.5,0,6,14.66666667,0,16.2,0.3
3,12,1,3,2,4,0,2,1,0,1,1,0,0,20,False,3,6,13.83333333,2,6,14.57142857,0,12.4,0.5
3,9,0,4,2,5,1,4,2,0,0,1,0,0,20,False,0,5,11.25,0,5,10.4,0,7.6,2.6
3,2,0,4,2,4,1,4,2,0,0,1,0,0,20,False,0,0,0.0,0,0,0.0,1,9.4,-0.8
3,9,1,4,2,4,3,0,0,0,0,1,0,0,39,False,0,5,0.0,0,5,12.5,1,7.6,2.6
3,7,0,4,2,0,0,3,2,0,1,1,0,0,29,False,0,5,13.0,0,5,0.0,1,10.8,1.4
3,9,1,4,2,4,1,1,1,0,1,1,0,0,36,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,10,0,4,2,5,4,4,4,0,0,1,0,0,18,False,0,8,11.97142857,0,8,11.97142857,0,12.7,3.7
2,12,1,4,2,0,3,3,3,0,0,1,0,0,51,False,0,6,0.0,1,6,0.0,1,7.6,2.6
3,8,0,4,0,0,3,0,0,0,1,1,0,0,23,True,0,6,16.0,0,6,12.25,1,7.6,2.6
3,14,0,4,2,0,4,1,1,0,0,1,0,0,21,False,0,6,0.0,0,6,0.0,1,10.8,1.4
3,5,0,4,2,0,3,3,3,0,0,0,0,0,28,False,0,6,12.75,0,5,0.0,1,9.4,-0.8
3,12,1,4,2,4,1,1,1,0,0,1,0,0,41,False,0,2,0.0,0,6,0.0,1,12.7,3.7
0,12,1,0,2,4,1,4,4,0,0,1,0,1,43,False,0,6,12.2,0,6,12.33333333,0,9.4,-0.8
3,2,0,4,2,2,4,3,2,0,0,1,0,1,19,False,6,12,14.5,4,11,13.58333333,0,8.9,1.4
3,1,0,4,2,5,4,4,2,0,0,1,0,0,26,False,6,12,13.0,4,12,13.83333333,0,15.5,2.8
3,10,0,4,2,0,0,3,2,0,0,1,0,0,18,False,0,7,11.71428571,0,8,12.75,0,12.4,0.5
2,5,0,4,2,4,4,4,1,0,0,1,0,0,45,False,0,7,10.25,0,7,13.0,1,11.1,0.6
3,5,0,3,2,0,1,3,2,0,0,1,0,0,19,False,0,6,0.0,0,6,0.0,1,12.4,0.5
3,0,0,4,2,0,4,2,2,0,0,1,0,0,20,False,0,6,12.375,0,6,13.14285714,0,11.1,0.6
3,5,0,4,2,4,4,1,1,0,0,1,0,0,18,False,0,6,12.66666667,0,6,12.0,0,7.6,2.6
3,14,0,4,2,0,0,2,3,0,0,1,0,0,27,False,0,6,10.5,0,6,12.0,1,12.4,0.5
2,1,0,4,2,5,1,1,1,0,0,1,0,0,20,False,0,6,14.125,0,6,12.6,0,13.9,-0.3
3,14,0,4,2,4,4,2,4,0,0,1,0,0,18,False,0,6,14.66666667,0,6,13.83333333,0,8.9,1.4
3,2,0,4,2,4,1,4,4,1,0,1,0,0,26,False,0,0,0.0,0,0,0.0,1,16.2,0.3
0,12,0,4,2,4,1,4,4,0,0,1,0,1,39,False,0,6,14.0,0,6,14.8,0,12.7,3.7
3,2,0,4,2,4,1,4,4,0,0,1,0,0,18,False,0,0,0.0,0,0,0.0,0,7.6,2.6
3,10,0,0,2,4,1,4,1,0,0,1,0,0,36,False,0,7,0.0,0,7,0.0,1,16.2,0.3
2,12,1,0,2,4,1,4,4,0,0,1,0,0,38,False,8,11,12.63636364,5,8,11.0,0,13.9,-0.3
2,5,0,4,2,4,4,2,2,0,0,1,0,0,45,False,0,6,12.33333333,0,6,11.0,1,7.6,2.6
1,13,0,4,2,0,0,3,3,0,0,1,0,0,62,False,0,6,15.0,0,6,12.83333333,0,10.8,1.4
3,0,0,4,2,4,4,4,2,0,0,1,0,1,20,False,0,6,11.75,0,6,12.66666667,0,10.8,1.4
3,10,0,4,2,5,1,4,4,0,0,1,0,0,18,False,0,8,14.13714286,0,8,14.13714286,0,10.8,1.4
3,4,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,6,12.0,0,6,11.0,1,9.4,-0.8
2,9,1,0,2,4,0,2,4,0,0,1,0,0,23,False,0,5,10.8,0,5,11.5,0,9.4,-0.8
3,4,0,4,2,5,4,4,4,0,1,1,0,1,19,False,1,6,13.28571429,0,6,12.5,1,13.9,-0.3
3,9,0,4,2,4,0,2,2,0,1,1,0,1,19,False,0,5,13.6,0,5,12.6,0,8.9,1.4
3,10,0,4,2,0,0,2,2,0,0,1,0,0,18,False,0,7,13.55,0,8,14.1875,0,13.9,-0.3
3,12,1,4,2,1,1,0,0,0,0,1,0,0,41,False,0,6,13.5,1,6,11.16666667,0,7.6,2.6
3,0,0,4,2,5,0,2,3,0,0,1,0,1,51,False,0,6,11.6,0,6,14.2,0,12.4,0.5
3,12,0,4,2,5,4,2,1,0,0,1,0,0,24,False,6,10,12.5,2,7,12.6,0,16.2,0.3
3,9,1,0,2,5,4,4,1,0,0,1,0,0,25,False,0,5,11.0,0,5,12.66666667,1,16.2,0.3
3,9,0,4,2,4,1,4,4,0,0,1,0,0,20,False,0,5,11.6,0,5,12.33333333,0,7.6,2.6
3,2,0,4,2,4,4,2,2,1,0,1,0,0,19,False,0,0,0.0,0,0,0.0,1,13.9,-0.3
